rank,name,skillId,source,installCount,detailPath,detailUrl
459,create-technical-spike,create-technical-spike,/github/awesome-copilot,7053,github/awesome-copilot/create-technical-spike,https://skills.sh/github/awesome-copilot/create-technical-spike
460,dataverse-python-usecase-builder,dataverse-python-usecase-builder,/github/awesome-copilot,7052,github/awesome-copilot/dataverse-python-usecase-builder,https://skills.sh/github/awesome-copilot/dataverse-python-usecase-builder
461,power-bi-performance-troubleshooting,power-bi-performance-troubleshooting,/github/awesome-copilot,7052,github/awesome-copilot/power-bi-performance-troubleshooting,https://skills.sh/github/awesome-copilot/power-bi-performance-troubleshooting
462,code-exemplars-blueprint-generator,code-exemplars-blueprint-generator,/github/awesome-copilot,7052,github/awesome-copilot/code-exemplars-blueprint-generator,https://skills.sh/github/awesome-copilot/code-exemplars-blueprint-generator
463,power-bi-model-design-review,power-bi-model-design-review,/github/awesome-copilot,7048,github/awesome-copilot/power-bi-model-design-review,https://skills.sh/github/awesome-copilot/power-bi-model-design-review
464,tldr-prompt,tldr-prompt,/github/awesome-copilot,7048,github/awesome-copilot/tldr-prompt,https://skills.sh/github/awesome-copilot/tldr-prompt
465,suggest-awesome-github-copilot-instructions,suggest-awesome-github-copilot-instructions,/github/awesome-copilot,7047,github/awesome-copilot/suggest-awesome-github-copilot-instructions,https://skills.sh/github/awesome-copilot/suggest-awesome-github-copilot-instructions
466,suggest-awesome-github-copilot-agents,suggest-awesome-github-copilot-agents,/github/awesome-copilot,7047,github/awesome-copilot/suggest-awesome-github-copilot-agents,https://skills.sh/github/awesome-copilot/suggest-awesome-github-copilot-agents
467,java-mcp-server-generator,java-mcp-server-generator,/github/awesome-copilot,7047,github/awesome-copilot/java-mcp-server-generator,https://skills.sh/github/awesome-copilot/java-mcp-server-generator
468,bigquery-pipeline-audit,bigquery-pipeline-audit,/github/awesome-copilot,7047,github/awesome-copilot/bigquery-pipeline-audit,https://skills.sh/github/awesome-copilot/bigquery-pipeline-audit
469,comment-code-generate-a-tutorial,comment-code-generate-a-tutorial,/github/awesome-copilot,7046,github/awesome-copilot/comment-code-generate-a-tutorial,https://skills.sh/github/awesome-copilot/comment-code-generate-a-tutorial
470,structured-autonomy-implement,structured-autonomy-implement,/github/awesome-copilot,7045,github/awesome-copilot/structured-autonomy-implement,https://skills.sh/github/awesome-copilot/structured-autonomy-implement
471,arch-linux-triage,arch-linux-triage,/github/awesome-copilot,7045,github/awesome-copilot/arch-linux-triage,https://skills.sh/github/awesome-copilot/arch-linux-triage
472,create-github-issue-feature-from-specification,create-github-issue-feature-from-specification,/github/awesome-copilot,7045,github/awesome-copilot/create-github-issue-feature-from-specification,https://skills.sh/github/awesome-copilot/create-github-issue-feature-from-specification
473,csharp-mstest,csharp-mstest,/github/awesome-copilot,7045,github/awesome-copilot/csharp-mstest,https://skills.sh/github/awesome-copilot/csharp-mstest
474,containerize-aspnetcore,containerize-aspnetcore,/github/awesome-copilot,7044,github/awesome-copilot/containerize-aspnetcore,https://skills.sh/github/awesome-copilot/containerize-aspnetcore
475,csharp-tunit,csharp-tunit,/github/awesome-copilot,7044,github/awesome-copilot/csharp-tunit,https://skills.sh/github/awesome-copilot/csharp-tunit
476,csharp-mcp-server-generator,csharp-mcp-server-generator,/github/awesome-copilot,7043,github/awesome-copilot/csharp-mcp-server-generator,https://skills.sh/github/awesome-copilot/csharp-mcp-server-generator
477,go-mcp-server-generator,go-mcp-server-generator,/github/awesome-copilot,7043,github/awesome-copilot/go-mcp-server-generator,https://skills.sh/github/awesome-copilot/go-mcp-server-generator
478,first-ask,first-ask,/github/awesome-copilot,7043,github/awesome-copilot/first-ask,https://skills.sh/github/awesome-copilot/first-ask
479,create-tldr-page,create-tldr-page,/github/awesome-copilot,7042,github/awesome-copilot/create-tldr-page,https://skills.sh/github/awesome-copilot/create-tldr-page
480,kotlin-mcp-server-generator,kotlin-mcp-server-generator,/github/awesome-copilot,7042,github/awesome-copilot/kotlin-mcp-server-generator,https://skills.sh/github/awesome-copilot/kotlin-mcp-server-generator
481,my-issues,my-issues,/github/awesome-copilot,7042,github/awesome-copilot/my-issues,https://skills.sh/github/awesome-copilot/my-issues
482,structured-autonomy-generate,structured-autonomy-generate,/github/awesome-copilot,7041,github/awesome-copilot/structured-autonomy-generate,https://skills.sh/github/awesome-copilot/structured-autonomy-generate
483,power-apps-code-app-scaffold,power-apps-code-app-scaffold,/github/awesome-copilot,7041,github/awesome-copilot/power-apps-code-app-scaffold,https://skills.sh/github/awesome-copilot/power-apps-code-app-scaffold
484,gen-specs-as-issues,gen-specs-as-issues,/github/awesome-copilot,7040,github/awesome-copilot/gen-specs-as-issues,https://skills.sh/github/awesome-copilot/gen-specs-as-issues
485,create-spring-boot-kotlin-project,create-spring-boot-kotlin-project,/github/awesome-copilot,7040,github/awesome-copilot/create-spring-boot-kotlin-project,https://skills.sh/github/awesome-copilot/create-spring-boot-kotlin-project
486,mcp-create-adaptive-cards,mcp-create-adaptive-cards,/github/awesome-copilot,7038,github/awesome-copilot/mcp-create-adaptive-cards,https://skills.sh/github/awesome-copilot/mcp-create-adaptive-cards
487,entra-agent-user,entra-agent-user,/github/awesome-copilot,7037,github/awesome-copilot/entra-agent-user,https://skills.sh/github/awesome-copilot/entra-agent-user
488,declarative-agents,declarative-agents,/github/awesome-copilot,7037,github/awesome-copilot/declarative-agents,https://skills.sh/github/awesome-copilot/declarative-agents
489,mcp-copilot-studio-server-generator,mcp-copilot-studio-server-generator,/github/awesome-copilot,7036,github/awesome-copilot/mcp-copilot-studio-server-generator,https://skills.sh/github/awesome-copilot/mcp-copilot-studio-server-generator
490,shuffle-json-data,shuffle-json-data,/github/awesome-copilot,7036,github/awesome-copilot/shuffle-json-data,https://skills.sh/github/awesome-copilot/shuffle-json-data
491,typespec-api-operations,typespec-api-operations,/github/awesome-copilot,7035,github/awesome-copilot/typespec-api-operations,https://skills.sh/github/awesome-copilot/typespec-api-operations
492,cosmosdb-datamodeling,cosmosdb-datamodeling,/github/awesome-copilot,7035,github/awesome-copilot/cosmosdb-datamodeling,https://skills.sh/github/awesome-copilot/cosmosdb-datamodeling
493,update-llms,update-llms,/github/awesome-copilot,7035,github/awesome-copilot/update-llms,https://skills.sh/github/awesome-copilot/update-llms
494,fedora-linux-triage,fedora-linux-triage,/github/awesome-copilot,7034,github/awesome-copilot/fedora-linux-triage,https://skills.sh/github/awesome-copilot/fedora-linux-triage
495,java-add-graalvm-native-image-support,java-add-graalvm-native-image-support,/github/awesome-copilot,7032,github/awesome-copilot/java-add-graalvm-native-image-support,https://skills.sh/github/awesome-copilot/java-add-graalvm-native-image-support
496,ruby-mcp-server-generator,ruby-mcp-server-generator,/github/awesome-copilot,7031,github/awesome-copilot/ruby-mcp-server-generator,https://skills.sh/github/awesome-copilot/ruby-mcp-server-generator
497,azure-resource-health-diagnose,azure-resource-health-diagnose,/github/awesome-copilot,7031,github/awesome-copilot/azure-resource-health-diagnose,https://skills.sh/github/awesome-copilot/azure-resource-health-diagnose
498,mcp-create-declarative-agent,mcp-create-declarative-agent,/github/awesome-copilot,7030,github/awesome-copilot/mcp-create-declarative-agent,https://skills.sh/github/awesome-copilot/mcp-create-declarative-agent
499,power-platform-mcp-connector-suite,power-platform-mcp-connector-suite,/github/awesome-copilot,7026,github/awesome-copilot/power-platform-mcp-connector-suite,https://skills.sh/github/awesome-copilot/power-platform-mcp-connector-suite
500,typespec-create-agent,typespec-create-agent,/github/awesome-copilot,7025,github/awesome-copilot/typespec-create-agent,https://skills.sh/github/awesome-copilot/typespec-create-agent
501,centos-linux-triage,centos-linux-triage,/github/awesome-copilot,7024,github/awesome-copilot/centos-linux-triage,https://skills.sh/github/awesome-copilot/centos-linux-triage
502,az-cost-optimize,az-cost-optimize,/github/awesome-copilot,7024,github/awesome-copilot/az-cost-optimize,https://skills.sh/github/awesome-copilot/az-cost-optimize
503,update-avm-modules-in-bicep,update-avm-modules-in-bicep,/github/awesome-copilot,7023,github/awesome-copilot/update-avm-modules-in-bicep,https://skills.sh/github/awesome-copilot/update-avm-modules-in-bicep
504,containerize-aspnet-framework,containerize-aspnet-framework,/github/awesome-copilot,7021,github/awesome-copilot/containerize-aspnet-framework,https://skills.sh/github/awesome-copilot/containerize-aspnet-framework
505,typespec-create-api-plugin,typespec-create-api-plugin,/github/awesome-copilot,7021,github/awesome-copilot/typespec-create-api-plugin,https://skills.sh/github/awesome-copilot/typespec-create-api-plugin
506,create-oo-component-documentation,create-oo-component-documentation,/github/awesome-copilot,7012,github/awesome-copilot/create-oo-component-documentation,https://skills.sh/github/awesome-copilot/create-oo-component-documentation
507,gws-docs,gws-docs,/googleworkspace/cli,6995,googleworkspace/cli/gws-docs,https://skills.sh/googleworkspace/cli/gws-docs
508,mcp-configure,mcp-configure,/github/awesome-copilot,6992,github/awesome-copilot/mcp-configure,https://skills.sh/github/awesome-copilot/mcp-configure
509,update-oo-component-documentation,update-oo-component-documentation,/github/awesome-copilot,6983,github/awesome-copilot/update-oo-component-documentation,https://skills.sh/github/awesome-copilot/update-oo-component-documentation
510,create-web-form,create-web-form,/github/awesome-copilot,6977,github/awesome-copilot/create-web-form,https://skills.sh/github/awesome-copilot/create-web-form
511,gws-sheets,gws-sheets,/googleworkspace/cli,6958,googleworkspace/cli/gws-sheets,https://skills.sh/googleworkspace/cli/gws-sheets
512,skill-vetter,skill-vetter,/useai-pro/openclaw-skills-security,6955,useai-pro/openclaw-skills-security/skill-vetter,https://skills.sh/useai-pro/openclaw-skills-security/skill-vetter
513,remembering-conversations,remembering-conversations,/obra/episodic-memory,6800,obra/episodic-memory/remembering-conversations,https://skills.sh/obra/episodic-memory/remembering-conversations
514,suggest-awesome-github-copilot-prompts,suggest-awesome-github-copilot-prompts,/github/awesome-copilot,6771,github/awesome-copilot/suggest-awesome-github-copilot-prompts,https://skills.sh/github/awesome-copilot/suggest-awesome-github-copilot-prompts
515,nuxt,nuxt,/antfu/skills,6708,antfu/skills/nuxt,https://skills.sh/antfu/skills/nuxt
516,e2e-testing-patterns,e2e-testing-patterns,/wshobson/agents,6690,wshobson/agents/e2e-testing-patterns,https://skills.sh/wshobson/agents/e2e-testing-patterns
517,llm-monitoring-dashboard,llm-monitoring-dashboard,/supercent-io/skills-template,6631,supercent-io/skills-template/llm-monitoring-dashboard,https://skills.sh/supercent-io/skills-template/llm-monitoring-dashboard
518,mobile-ios-design,mobile-ios-design,/wshobson/agents,6567,wshobson/agents/mobile-ios-design,https://skills.sh/wshobson/agents/mobile-ios-design
519,research,research,/tavily-ai/skills,6559,tavily-ai/skills/research,https://skills.sh/tavily-ai/skills/research
520,docker-expert,docker-expert,/sickn33/antigravity-awesome-skills,6559,sickn33/antigravity-awesome-skills/docker-expert,https://skills.sh/sickn33/antigravity-awesome-skills/docker-expert
521,pnpm,pnpm,/antfu/skills,6543,antfu/skills/pnpm,https://skills.sh/antfu/skills/pnpm
522,ai-tool-compliance,ai-tool-compliance,/supercent-io/skills-template,6521,supercent-io/skills-template/ai-tool-compliance,https://skills.sh/supercent-io/skills-template/ai-tool-compliance
523,pinia,pinia,/antfu/skills,6452,antfu/skills/pinia,https://skills.sh/antfu/skills/pinia
524,web-design-guidelines,web-design-guidelines,/antfu/skills,6340,antfu/skills/web-design-guidelines,https://skills.sh/antfu/skills/web-design-guidelines
525,next-upgrade,next-upgrade,/vercel-labs/next-skills,6275,vercel-labs/next-skills/next-upgrade,https://skills.sh/vercel-labs/next-skills/next-upgrade
526,gws-docs-write,gws-docs-write,/googleworkspace/cli,6222,googleworkspace/cli/gws-docs-write,https://skills.sh/googleworkspace/cli/gws-docs-write
527,nblm,nblm,/magicseek/nblm,6187,magicseek/nblm/nblm,https://skills.sh/magicseek/nblm/nblm
528,bmad-idea,bmad-idea,/supercent-io/skills-template,6164,supercent-io/skills-template/bmad-idea,https://skills.sh/supercent-io/skills-template/bmad-idea
529,responsive-design,responsive-design,/wshobson/agents,6157,wshobson/agents/responsive-design,https://skills.sh/wshobson/agents/responsive-design
530,bmad-gds,bmad-gds,/supercent-io/skills-template,6149,supercent-io/skills-template/bmad-gds,https://skills.sh/supercent-io/skills-template/bmad-gds
531,stock-analysis,stock-analysis,/gracefullight/stock-checker,6102,gracefullight/stock-checker/stock-analysis,https://skills.sh/gracefullight/stock-checker/stock-analysis
532,gws-sheets-read,gws-sheets-read,/googleworkspace/cli,6091,googleworkspace/cli/gws-sheets-read,https://skills.sh/googleworkspace/cli/gws-sheets-read
533,gws-calendar-agenda,gws-calendar-agenda,/googleworkspace/cli,6074,googleworkspace/cli/gws-calendar-agenda,https://skills.sh/googleworkspace/cli/gws-calendar-agenda
534,gws-drive-upload,gws-drive-upload,/googleworkspace/cli,6037,googleworkspace/cli/gws-drive-upload,https://skills.sh/googleworkspace/cli/gws-drive-upload
535,react-doctor,react-doctor,/millionco/react-doctor,6032,millionco/react-doctor/react-doctor,https://skills.sh/millionco/react-doctor/react-doctor
536,error-handling-patterns,error-handling-patterns,/wshobson/agents,5992,wshobson/agents/error-handling-patterns,https://skills.sh/wshobson/agents/error-handling-patterns
537,gws-sheets-append,gws-sheets-append,/googleworkspace/cli,5944,googleworkspace/cli/gws-sheets-append,https://skills.sh/googleworkspace/cli/gws-sheets-append
538,gws-gmail-triage,gws-gmail-triage,/googleworkspace/cli,5902,googleworkspace/cli/gws-gmail-triage,https://skills.sh/googleworkspace/cli/gws-gmail-triage
539,gws-gmail-send,gws-gmail-send,/googleworkspace/cli,5879,googleworkspace/cli/gws-gmail-send,https://skills.sh/googleworkspace/cli/gws-gmail-send
540,agentation,agentation,/benjitaylor/agentation,5872,benjitaylor/agentation/agentation,https://skills.sh/benjitaylor/agentation/agentation
541,mcp-builder,mcp-builder,/mcp-use/mcp-use,5834,mcp-use/mcp-use/mcp-builder,https://skills.sh/mcp-use/mcp-use/mcp-builder
